,month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag,year,state_id
60,2024-02-01,40050,"NEW CASTLE, KY",315000.0,0.0227,0.125,3.0,0.5,2.0,60.0,0.4118,0.1009,0.0,,,0.0,,,4.0,,,2.0,1.0,-0.4286,208.0,0.1872,1.6572,1611.0,-0.1318,-0.5497,313000.0,0.0646,0.1179,5.0,0.4286,0.1111,0.6667,0.1667,-2.8333,1.0,2024,KY
61,2024-02-01,32693,"TRENTON, FL",360000.0,-0.0175,0.2123,51.0,-0.0727,0.5692,92.0,0.2026,0.1572,16.0,1.0,1.0,0.0,,,8.0,-0.5556,0.0,16.0,0.1429,0.0323,198.0,0.0048,0.0124,1824.0,-0.0033,0.2333,388040.0,-0.0216,0.2458,68.0,-0.0145,0.4945,0.3137,0.0592,-0.1632,1.0,2024,FL
62,2024-02-01,2881,"KINGSTON, RI",602450.0,-0.0102,-0.0034,2.0,0.0,0.3333,141.0,0.3271,-0.0441,0.0,,-1.0,0.0,,,0.0,,,2.0,-0.4,0.5,317.0,-0.013,-0.204,1938.0,0.0,0.263,602450.0,-0.0196,-0.0039,4.0,-0.2,1.0,0.75,-0.5,0.0833,1.0,2024,RI
63,2024-02-01,37323,"CLEVELAND, TN",349037.0,0.0391,0.0937,84.0,0.012,1.625,45.0,0.118,0.2081,36.0,0.0,0.3846,0.0,,,28.0,-0.125,0.75,80.0,0.4953,0.4159,197.0,0.0015,0.057,1695.0,-0.0488,-0.0088,416510.0,0.0057,-0.2594,160.0,0.1808,0.8079,0.9524,0.3078,-0.8132,0.0,2024,TN
64,2024-02-01,4216,"ANDOVER, ME",269500.0,-0.1306,-0.7873,3.0,-0.25,0.5,30.0,0.3043,-0.8821,0.0,-1.0,,0.0,,,0.0,-1.0,,2.0,1.0,,205.0,-0.0615,0.1423,1152.0,-0.1869,-0.8111,280600.0,-0.1717,-0.7785,5.0,0.1111,1.5,0.6667,0.4167,,1.0,2024,ME
65,2024-02-01,73057,"MAYSVILLE, OK",150000.0,0.3043,-0.2208,10.0,0.4286,1.5,117.0,0.0108,1.3878,0.0,-1.0,,0.0,,,0.0,,,1.0,-0.6667,-0.6,79.0,0.3404,-0.3294,1280.0,-0.3284,-0.2857,282333.0,0.8307,0.634,10.0,0.0526,0.5385,0.1,-0.3286,-0.525,1.0,2024,OK
66,2024-02-01,81220,"CIMARRON, CO",619000.0,0.0,0.41,4.0,0.0,3.0,169.0,0.2291,,0.0,,,0.0,,,0.0,,,1.0,0.0,,280.0,0.0,1.1476,3208.0,0.0,-0.046,863225.0,0.0,0.9663,5.0,0.0,4.0,0.25,0.0,,1.0,2024,CO
67,2024-02-01,7825,"BLAIRSTOWN, NJ",519950.0,0.1195,0.0618,16.0,-0.2195,-0.0588,48.0,0.3475,-0.1403,8.0,0.0,0.0,0.0,,-1.0,4.0,0.0,,12.0,0.2,-0.25,197.0,0.0084,0.0475,3134.0,0.0301,0.0048,537253.0,0.025,-0.1557,27.0,-0.1148,-0.2059,0.75,0.2622,-0.1912,0.0,2024,NJ
68,2024-02-01,25560,"SCOTT DEPOT, WV",415000.0,-0.0834,0.6768,11.0,0.2222,0.1579,33.0,-0.4236,-0.4943,12.0,0.2,1.0,0.0,,,4.0,,1.0,10.0,-0.2593,0.1765,160.0,0.0193,0.4735,2628.0,0.0282,0.1475,478098.0,0.0047,0.6659,22.0,0.0,0.2571,0.9091,-0.5909,0.0144,1.0,2024,WV
69,2024-02-01,17098,"WILLIAMSTOWN, PA",157200.0,-0.0079,0.4268,3.0,-0.5,-0.3333,82.0,-0.097,3.0247,0.0,,-1.0,0.0,,,0.0,-1.0,-1.0,4.0,0.1429,0.6,79.0,-0.0606,0.368,1479.0,-0.1565,-0.1626,154000.0,-0.0037,0.2851,7.0,-0.2222,-0.0667,1.3333,0.75,0.7778,1.0,2024,PA
70,2024-02-01,25652,,220000.0,0.399,1.2,1.0,-0.5,-0.6667,22.0,-0.8394,-0.8275,0.0,,,0.0,,,0.0,-1.0,,1.0,0.0,,73.0,-0.1696,0.5089,3018.0,0.5422,0.6767,220000.0,0.399,1.75,2.0,0.0,-0.3333,1.0,0.5,,1.0,2024,
71,2024-02-01,29015,"BLAIR, SC",298000.0,-0.0033,-0.2862,1.0,0.0,-0.5,56.0,1.2857,4.0909,0.0,,,0.0,,,0.0,,,1.0,0.0,,130.0,-0.0033,-0.4543,2290.0,0.0,0.6195,298000.0,-0.0033,-0.2862,2.0,0.0,0.0,1.0,0.0,,1.0,2024,SC
72,2024-02-01,47615,"GRANDVIEW, IN",60000.0,-0.3998,-0.6123,3.0,-0.1429,-0.1429,24.0,-0.6364,-0.8171,0.0,,,0.0,,,4.0,,1.0,2.0,1.0,,51.0,-0.2795,-0.484,1431.0,-0.0586,-0.1134,99000.0,-0.0773,-0.6837,4.0,0.1429,0.1429,0.6667,0.381,,1.0,2024,IN
73,2024-02-01,7042,"MONTCLAIR, NJ",1034000.0,0.2248,-0.06,15.0,0.2,-0.0909,14.0,0.5429,-0.1692,24.0,0.3333,0.3333,0.0,,,0.0,,-1.0,22.0,0.2941,-0.1373,406.0,0.2811,0.3759,6696.0,-0.1715,0.4275,1822556.0,0.2713,0.6145,35.0,0.2727,-0.1667,1.4667,0.1067,-0.0788,0.0,2024,NJ
74,2024-02-01,72046,"ENGLAND, AR",189900.0,-0.0121,0.1356,5.0,0.1111,-0.2308,37.0,-0.3729,-0.6281,0.0,-1.0,-1.0,0.0,,,0.0,,-1.0,3.0,0.5,0.5,69.0,0.0006,-0.3151,2735.0,0.0064,0.5989,227160.0,-0.0286,-0.0583,8.0,0.1429,-0.1111,0.6,0.1556,0.2923,1.0,2024,AR
75,2024-02-01,38668,"SENATOBIA, MS",299000.0,-0.0507,-0.0939,28.0,0.0,0.0566,80.0,-0.0419,-0.1233,12.0,-0.25,1.0,0.0,,,8.0,1.0,0.3333,23.0,0.84,1.0909,146.0,0.0038,-0.0356,2160.0,-0.0146,-0.0183,326390.0,0.039,0.0176,52.0,0.253,0.4054,0.8214,0.375,0.4063,1.0,2024,MS
76,2024-02-01,49093,"THREE RIVERS, MI",259900.0,0.0097,0.2332,29.0,0.1154,1.0,51.0,0.0632,-0.114,20.0,0.25,0.1111,0.0,,,4.0,0.0,1.0,21.0,-0.1765,0.05,152.0,-0.0361,0.2216,1872.0,0.125,0.2095,343577.0,-0.0432,0.3609,49.0,-0.0577,0.4203,0.7241,-0.2566,-0.6552,0.0,2024,MI
77,2024-02-01,92373,"REDLANDS, CA",799000.0,0.0025,0.1179,37.0,0.2982,-0.0976,34.0,-0.3131,-0.299,32.0,0.2308,0.0667,4.0,,,16.0,1.6667,0.3333,20.0,-0.0476,-0.4286,374.0,-0.0047,0.0467,2040.0,-0.0439,0.06,998777.0,-0.0283,0.2496,61.0,0.22,-0.1921,0.5405,-0.1963,-0.3131,0.0,2024,CA
78,2024-02-01,11357,"WHITESTONE, NY",688000.0,0.0212,-0.1059,118.0,0.0172,-0.2555,64.0,-0.2967,0.0802,40.0,0.1111,-0.3939,0.0,,-1.0,12.0,-0.1429,-0.6667,48.0,-0.04,0.1163,493.0,0.0661,-0.0527,1332.0,0.0616,-0.0969,988595.0,0.0659,-0.0361,164.0,0.0,-0.1861,0.4068,-0.0243,0.1355,1.0,2024,NY
79,2024-02-01,61375,"VARNA, IL",269500.0,0.1255,-0.23,7.0,0.1667,0.4,87.0,-0.4619,-0.4175,4.0,1.0,1.0,0.0,,,0.0,,,1.0,-0.6,-0.5,191.0,0.1568,0.1299,1800.0,0.1765,0.2016,340644.0,0.1241,0.0214,7.0,-0.125,0.0,0.1429,-0.2738,-0.2571,1.0,2024,IL
80,2024-02-01,2842,"MIDDLETOWN, RI",1235000.0,0.3955,0.0763,14.0,-0.0667,-0.1515,51.0,-0.3245,0.1333,8.0,0.3333,-0.3333,0.0,,,0.0,,,10.0,-0.2308,-0.5556,447.0,0.066,-0.0788,2332.0,0.0108,-0.0964,1710000.0,0.0927,-0.2382,25.0,-0.0909,-0.3506,0.7143,-0.1524,-0.6494,0.0,2024,RI
81,2024-02-01,89117,"LAS VEGAS, NV",674000.0,-0.0218,0.2228,107.0,0.0863,-0.2696,45.0,0.0588,-0.2105,68.0,0.1724,-0.0556,0.0,-1.0,-1.0,32.0,0.7778,-0.2727,60.0,0.0256,1.6087,275.0,-0.0204,0.0635,2433.0,-0.0349,0.1068,908329.0,-0.0318,0.0337,167.0,0.0671,0.1246,0.5607,-0.0332,0.4038,0.0,2024,NV
82,2024-02-01,40057,"PLEASUREVILLE, KY",412000.0,0.7536,-0.1758,4.0,0.1429,3.0,79.0,-0.1173,2.7619,0.0,,,0.0,,,0.0,,,2.0,-0.6667,-0.3333,200.0,0.028,0.4963,1832.0,-0.0913,-0.5092,431980.0,-0.0278,-0.1359,6.0,-0.3333,0.5,0.5,-1.2143,-2.5,1.0,2024,KY
83,2024-02-01,91207,"GLENDALE, CA",1895000.0,0.0576,0.2697,6.0,-0.1429,0.3333,37.0,0.1587,0.4314,8.0,-0.2,0.0,0.0,,,0.0,,,6.0,-0.1429,0.5,690.0,-0.0122,0.0971,2662.0,0.1892,0.0859,2026167.0,0.139,0.0822,12.0,-0.1429,0.4118,1.0,0.0,0.1111,0.0,2024,CA
84,2024-02-01,78258,"SAN ANTONIO, TX",587444.0,0.0216,0.098,94.0,-0.0105,0.3623,51.0,-0.3177,-0.0192,52.0,-0.037,0.0833,0.0,,,28.0,-0.3333,-0.1765,60.0,0.4458,0.1321,194.0,0.0119,0.0321,3201.0,-0.0215,0.0474,691431.0,-0.0182,0.0467,152.0,0.1218,0.2358,0.6383,0.2015,-0.1298,0.0,2024,TX
85,2024-02-01,54952,"MENASHA, WI",399900.0,0.0,0.0042,25.0,0.25,-0.0196,46.0,-0.0213,-0.3846,20.0,0.0,0.6667,0.0,,,4.0,,0.0,24.0,-0.1579,-0.0204,213.0,-0.007,-0.1152,1902.0,0.0686,0.1623,442274.0,-0.0073,0.1505,49.0,-0.0101,-0.0101,0.96,-0.465,-0.0008,0.0,2024,WI
86,2024-02-01,43460,"ROSSFORD, OH",199900.0,-0.1837,-0.1667,5.0,0.25,-0.1667,14.0,-0.7652,-0.7632,8.0,1.0,1.0,0.0,,,0.0,,,4.0,-0.2727,-0.5556,135.0,0.0156,-0.0279,1386.0,-0.2073,-0.273,206514.0,-0.359,-0.6901,9.0,-0.0526,-0.4,0.8,-0.575,-0.7,1.0,2024,OH
87,2024-02-01,16510,"ERIE, PA",224900.0,0.4489,0.1831,16.0,-0.1351,0.1852,33.0,-0.3654,-0.4359,12.0,-0.1429,-0.25,0.0,,,4.0,0.0,,31.0,0.2157,0.8235,161.0,0.4645,0.3503,1474.0,0.0706,-0.0472,267044.0,0.5914,0.0755,46.0,0.0455,0.5082,1.9375,0.5591,0.6782,0.0,2024,PA
88,2024-02-01,45612,"BAINBRIDGE, OH",285000.0,0.3199,0.0507,4.0,-0.3333,-0.3333,31.0,-0.4364,-0.5507,0.0,-1.0,-1.0,0.0,,,0.0,,-1.0,9.0,0.3846,2.0,227.0,1.0497,0.2622,1681.0,0.2658,0.2813,353300.0,0.6342,0.6379,13.0,0.04,0.3684,2.25,1.1667,1.75,1.0,2024,OH
89,2024-02-01,14760,"OLEAN, NY",99900.0,0.1753,-0.1838,19.0,-0.283,-0.1556,57.0,-0.0656,0.0133,12.0,-0.1429,0.0,0.0,,,4.0,-0.6667,0.0,19.0,0.0,0.2258,65.0,0.0339,-0.1287,1519.0,0.0342,0.0499,119763.0,0.1054,-0.2072,38.0,-0.1556,-0.013,1.0,0.283,0.3111,1.0,2024,NY
90,2024-02-01,34275,"NOKOMIS, FL",619950.0,-0.0455,-0.1641,289.0,0.0664,0.9331,58.0,-0.1594,0.1542,92.0,-0.0612,0.2432,0.0,-1.0,-1.0,184.0,0.2958,1.2439,129.0,0.2344,-0.2434,324.0,-0.0007,-0.0944,1889.0,-0.0037,-0.0653,1062805.0,0.0097,-0.3459,418.0,0.1132,0.3042,0.4464,0.0608,-0.6941,1.0,2024,FL
91,2024-02-01,10005,"NEW YORK, NY",1300000.0,0.0,-0.1626,87.0,0.1678,-0.089,63.0,-0.497,-0.1711,20.0,0.6667,-0.0909,0.0,,,8.0,1.0,0.3333,11.0,-0.1538,-0.8197,1210.0,-0.0338,-0.1117,1061.0,0.0045,-0.1024,1547695.0,-0.0005,-0.319,98.0,0.1264,-0.3677,0.1264,-0.0481,-0.5123,1.0,2024,NY
92,2024-02-01,74028,"DEPEW, OK",249125.0,-0.2091,0.4277,1.0,0.0,0.0,146.0,-0.1257,1.5614,0.0,,,0.0,,,0.0,,,1.0,0.0,-0.5,136.0,-0.1739,0.1095,1693.0,-0.1157,0.112,249125.0,-0.2091,0.4277,2.0,0.3333,-0.3333,1.0,0.0,-1.0,1.0,2024,OK
93,2024-02-01,33174,"MIAMI, FL",369000.0,0.0397,-0.1566,33.0,0.0154,0.6923,44.0,0.375,0.1973,20.0,0.1111,0.4286,0.0,,,4.0,-0.3333,-0.3333,21.0,0.2353,-0.0233,357.0,-0.0039,0.0814,1112.0,0.0436,-0.0248,506142.0,0.0174,0.0396,54.0,0.08,0.3171,0.6364,0.1133,-0.4662,1.0,2024,FL
94,2024-02-01,74342,"EUCHA, OK",333333.0,-0.0371,-0.1754,21.0,0.0,-0.0233,95.0,0.277,0.008,8.0,3.0,-0.3333,0.0,,,4.0,0.0,0.0,3.0,0.0,-0.4,271.0,-0.037,0.3462,1650.0,0.0,0.1,702519.0,-0.0323,0.0404,22.0,-0.0833,-0.1538,0.1429,0.0,-0.0897,1.0,2024,OK
95,2024-02-01,75751,"ATHENS, TX",293500.0,0.0134,-0.0083,60.0,0.0,0.3793,79.0,0.0327,0.1449,16.0,-0.4667,-0.2,0.0,,,16.0,0.0,0.1429,23.0,0.4839,0.84,152.0,0.0023,0.0719,1863.0,-0.0619,-0.0809,496788.0,0.0144,-0.0575,83.0,0.0921,0.4821,0.3833,0.125,0.096,0.0,2024,TX
96,2024-02-01,92673,"SAN CLEMENTE, CA",1947500.0,0.0387,0.0712,30.0,0.2,0.0526,36.0,0.2,-0.0526,40.0,0.4286,0.5385,0.0,,-1.0,4.0,-0.5,-0.3333,32.0,0.0492,0.3913,685.0,0.0155,0.0336,2987.0,0.0514,0.0978,2286544.0,0.0012,0.1283,62.0,0.1071,0.181,1.0667,-0.1533,0.2596,0.0,2024,CA
97,2024-02-01,54616,"BLAIR, WI",320000.0,0.2249,0.0162,4.0,-0.2,,65.0,0.7105,-0.539,0.0,-1.0,,0.0,,,0.0,,,4.0,0.6,0.3333,228.0,0.108,0.3031,1501.0,-0.0275,-0.1664,352500.0,0.1399,0.1194,7.0,0.0,1.3333,1.0,0.5,,0.0,2024,WI
98,2024-02-01,57313,"ARMOUR, SD",149500.0,0.0528,-0.5729,1.0,-0.5,1.0,86.0,0.1026,-0.2618,0.0,,,0.0,,,0.0,,,1.0,0.0,0.0,91.0,-0.2787,-0.2442,1704.0,0.361,-0.414,149500.0,0.0528,-0.5729,2.0,-0.3333,0.3333,1.0,0.5,-1.0,1.0,2024,SD
99,2024-02-01,61570,"WASHBURN, IL",152450.0,0.0611,0.7275,3.0,0.2,0.5,29.0,-0.3256,-0.275,0.0,-1.0,,0.0,,,0.0,,,1.0,0.0,0.0,71.0,-0.0284,0.2292,1724.0,0.0336,0.1672,267360.0,0.8453,2.0297,4.0,0.1429,1.0,0.3333,-0.0667,-0.1667,1.0,2024,IL
100,2024-02-01,62427,"FLAT ROCK, IL",29900.0,,-0.7487,1.0,,-0.6667,12.0,,-0.8431,0.0,,,0.0,,,0.0,,,1.0,,,22.0,,-0.6581,1386.0,,-0.2651,29900.0,,-0.8891,1.0,,-0.6667,1.0,,,1.0,2024,IL
101,2024-02-01,71749,"JUNCTION CITY, AR",97250.0,-0.1195,-0.4321,4.0,0.0,-0.1111,81.0,-0.1658,0.3251,0.0,-1.0,,0.0,,,0.0,,,2.0,1.0,,52.0,-0.2738,-0.3807,1566.0,0.0309,-0.1852,105875.0,-0.0891,-0.6589,6.0,0.2,0.3333,0.5,0.25,,1.0,2024,AR
102,2024-01-01,33407,"WEST PALM BEACH, FL",475000.0,-0.0206,0.1015,214.0,-0.0047,0.2588,59.0,0.1132,-0.0367,52.0,-0.1613,-0.1333,0.0,-1.0,-1.0,72.0,0.0286,0.0909,79.0,0.3504,0.0194,376.0,-0.0163,0.0724,1250.0,0.0,0.0113,1084914.0,-0.0038,0.3964,291.0,0.064,0.1805,0.3692,0.0971,-0.0867,0.0,2024,FL
103,2024-01-01,61007,"BAILEYVILLE, IL",280000.0,0.12,,2.0,1.0,,26.0,1.3636,,0.0,,,0.0,,,0.0,,,1.0,,,140.0,0.4018,,2115.0,-0.1528,,280000.0,0.12,,2.0,1.0,,0.5,,,0.0,2024,IL
104,2024-01-01,28434,"COUNCIL, NC",169950.0,-0.555,,2.0,-0.2,,79.0,-0.377,,0.0,,,0.0,,,0.0,,,1.0,0.0,,94.0,-0.4518,,1725.0,-0.2377,,169950.0,-0.5536,,3.0,0.0,,0.5,0.1,,0.0,2024,NC
105,2024-01-01,15778,"TIMBLIN, PA",99900.0,0.0,,1.0,0.0,,179.0,0.2136,,0.0,,,0.0,,,0.0,,,,,,86.0,0.0,,1160.0,0.0,,99900.0,0.0,,1.0,0.0,,,,,0.0,2024,PA
106,2024-01-01,12036,"CHARLOTTEVILLE, NY",567000.0,0.0,2.4364,1.0,0.0,,136.0,0.3014,-0.3267,0.0,,,0.0,,,0.0,,,,,,347.0,0.0,3.2112,1632.0,0.0,-0.184,567000.0,0.0,2.4364,1.0,0.0,0.0,,,,1.0,2024,NY
107,2024-01-01,51046,"PAULLINA, IA",122000.0,-0.001,-0.5118,8.0,0.0667,1.6667,212.0,0.1585,0.5089,0.0,,,0.0,,,0.0,,,,,,80.0,0.0383,-0.1346,1641.0,-0.0017,0.6604,171028.0,-0.0045,-0.1679,8.0,0.0667,1.6667,,,,1.0,2024,IA
108,2024-01-01,74054,"OSAGE, OK",290000.0,,5.6324,1.0,,-0.5,8.0,,-0.8636,2.0,,0.0,0.0,,,0.0,,,1.0,,,179.0,,2.2432,1617.0,,0.8047,290000.0,,5.7638,2.0,,0.0,1.0,,,1.0,2024,OK
109,2024-01-01,87566,"OHKAY OWINGEH, NM",175000.0,-0.7083,-0.2708,0.0,,-1.0,147.0,0.7093,4.5472,0.0,,,0.0,,,0.0,,,1.0,0.0,,160.0,0.3699,0.1747,1095.0,-0.7871,-0.3793,175000.0,-0.7083,-0.2708,1.0,-0.5,-0.5,,,,1.0,2024,NM
110,2024-01-01,22959,"NORTH GARDEN, VA",1275000.0,-0.0556,-0.0585,2.0,0.0,-0.5,215.0,0.1721,1.1777,0.0,,-1.0,0.0,,,0.0,,,,,,303.0,-0.0434,-0.2334,3873.0,0.0,0.1547,1275000.0,-0.0556,-0.2169,2.0,-0.3333,-0.7333,,,,1.0,2024,VA
111,2024-01-01,45820,"CAIRO, OH",110000.0,,-0.5215,1.0,,0.0,4.0,,-0.6,0.0,,,0.0,,,0.0,,,2.0,1.0,,79.0,,-0.1672,1370.0,,-0.4374,110000.0,,-0.5215,3.0,2.0,2.0,2.0,,,1.0,2024,OH
112,2024-01-01,82725,"RECLUSE, WY",550000.0,0.0,0.0244,1.0,0.0,-0.3333,327.0,0.0811,0.3983,0.0,,,0.0,,,0.0,,,1.0,-0.5,,465.0,0.0,0.1708,1184.0,0.0,-0.1555,550000.0,0.0,0.0244,1.0,-0.6667,-0.3333,1.0,-1.0,,0.0,2024,WY
113,2024-01-01,37096,"LINDEN, TN",287500.0,-0.0797,0.2864,19.0,0.2667,0.2258,126.0,-0.0919,0.115,4.0,0.0,0.0,0.0,,,4.0,1.0,1.0,3.0,0.5,0.0,143.0,-0.0588,-0.1545,1750.0,0.0528,0.018,778028.0,0.0231,1.8711,21.0,0.2353,0.1351,0.1579,0.0246,-0.0357,0.0,2024,TN
114,2024-01-01,18950,"POINT PLEASANT, PA",789999.0,-0.0217,,1.0,0.0,,60.0,0.6901,,0.0,,,0.0,,,0.0,,,1.0,,,205.0,-0.0217,,3856.0,0.0,,789999.0,-0.0217,,1.0,0.0,,1.0,,,0.0,2024,PA
115,2024-01-01,28763,"OTTO, NC",445000.0,-0.0326,-0.2019,9.0,0.0588,0.125,58.0,-0.399,0.3488,8.0,3.0,,0.0,,,0.0,-1.0,-1.0,5.0,-0.0909,0.1111,244.0,-0.0215,0.0642,2231.0,0.0826,-0.1349,651243.0,-0.0046,-0.0832,13.0,-0.1613,0.04,0.5556,-0.0915,-0.0069,1.0,2024,NC
116,2024-01-01,93669,"WISHON, CA",360000.0,0.0,-0.1133,5.0,0.0,1.5,164.0,-0.1391,-0.1633,0.0,,,0.0,,,0.0,,,1.0,,,424.0,0.0915,0.821,1100.0,0.0536,-0.3597,542780.0,0.2009,0.3369,6.0,0.2,2.0,0.2,,,1.0,2024,CA
117,2024-01-01,24260,"HONAKER, VA",188900.0,0.0794,-0.921,3.0,-0.4,2.0,16.0,-0.8491,-0.9097,4.0,,,0.0,,,0.0,-1.0,,2.0,1.0,0.0,108.0,0.2832,-0.8032,1939.0,-0.0749,-0.5035,944425.0,0.2573,-0.605,5.0,-0.1667,0.6667,0.6667,0.4667,-1.3333,1.0,2024,VA
118,2024-01-01,98936,"MOXEE, WA",434450.0,-0.0149,0.138,5.0,0.4286,0.25,38.0,-0.3153,0.4615,0.0,,-1.0,0.0,,,0.0,,,2.0,0.0,-0.3333,224.0,0.1368,-0.0517,1928.0,-0.1252,0.2819,409633.0,-0.0051,0.0671,7.0,0.1667,-0.0667,0.4,-0.1714,-0.35,1.0,2024,WA
119,2024-01-01,86025,"HOLBROOK, AZ",275000.0,-0.0179,0.134,12.0,0.1429,0.7143,37.0,-0.6871,-0.7028,8.0,1.0,,0.0,,,0.0,,-1.0,1.0,,0.0,133.0,0.0794,-0.0429,2081.0,0.0763,0.0431,246523.0,-0.0704,-0.3035,13.0,0.2381,0.7333,0.0833,,-0.0595,1.0,2024,AZ
120,2024-01-01,77077,"HOUSTON, TX",379900.0,0.0131,-0.0479,106.0,0.1158,0.2184,36.0,-0.04,-0.1628,64.0,0.0,0.0323,0.0,,,40.0,0.1111,0.5385,62.0,0.042,0.0783,172.0,-0.0083,-0.0071,2198.0,0.0025,-0.0405,461800.0,0.0215,-0.0557,169.0,0.0974,0.138,0.5849,-0.0414,-0.076,0.0,2024,TX
121,2024-01-01,81222,"COALDALE, CO",640000.0,0.1327,-0.0519,1.0,0.0,-0.7143,28.0,-0.917,-0.7053,0.0,,-1.0,0.0,,,0.0,,,0.0,-1.0,,293.0,0.2756,0.0755,2188.0,-0.112,-0.112,640000.0,0.1327,-0.0557,1.0,-0.5,-0.7143,0.0,-1.0,,1.0,2024,CO
122,2024-01-01,39328,"DE KALB, MS",151950.0,0.0,-0.4823,5.0,0.0,1.0,33.0,-0.6765,-0.7328,0.0,-1.0,,0.0,,,0.0,,,1.0,-0.3333,-0.6667,100.0,0.0,-0.0731,1488.0,0.0,-0.4402,157108.0,-0.0081,-0.5251,6.0,-0.0769,0.0909,0.2,-0.1,-1.0,1.0,2024,MS
123,2024-01-01,95019,"FREEDOM, CA",732000.0,0.175,0.0532,1.0,1.0,,19.0,-0.5632,-0.5682,0.0,,,0.0,,,0.0,,,1.0,0.0,-0.6,605.0,0.0574,0.0451,1207.0,0.1114,-0.0779,732000.0,0.175,0.0532,1.0,0.0,-0.6,1.0,-1.0,,0.0,2024,CA
124,2024-01-01,6379,"PAWCATUCK, CT",525000.0,0.1733,0.3726,7.0,-0.1765,1.0,23.0,-0.6809,0.3043,8.0,3.0,0.3333,0.0,,,4.0,0.0,,11.0,0.6923,1.75,293.0,0.1834,0.189,1615.0,0.0763,0.0269,652114.0,0.3636,0.5096,18.0,0.2,1.4,1.5714,0.8067,0.4286,0.0,2024,CT
125,2024-01-01,17536,"KIRKWOOD, PA",504950.0,-0.1256,0.3465,1.0,-0.6667,0.0,51.0,0.4891,0.4167,0.0,,,0.0,,,0.0,,,3.0,2.0,0.5,155.0,-0.2435,-0.1777,3230.0,0.0,0.6264,504950.0,-0.0457,0.3465,4.0,0.0,0.3333,3.0,2.6667,1.0,0.0,2024,PA
126,2024-01-01,60103,"BARTLETT, IL",415000.0,0.0758,0.141,23.0,0.4375,0.4375,17.0,0.082,-0.3265,52.0,0.3684,0.3684,0.0,,,8.0,1.0,,52.0,0.4857,0.1429,217.0,0.0151,0.1471,1909.0,0.0887,-0.0664,453984.0,0.1014,0.1319,75.0,0.5,0.1905,2.2609,0.0734,-0.5829,0.0,2024,IL
127,2024-01-01,29505,"FLORENCE, SC",239900.0,0.0,-0.0094,60.0,0.1765,-0.2157,43.0,0.075,-0.1963,20.0,-0.2857,-0.1667,0.0,,,12.0,-0.25,0.5,7.0,0.75,0.5556,140.0,0.0291,0.0028,1774.0,-0.0237,0.0292,276652.0,0.0002,0.0515,67.0,0.2182,-0.1677,0.1167,0.0382,0.0578,0.0,2024,SC
128,2024-01-01,63863,"MALDEN, MO",137450.0,0.0889,0.3842,19.0,-0.05,0.5833,103.0,0.1381,0.0049,4.0,-0.3333,0.0,0.0,,,4.0,1.0,,8.0,-0.1111,3.0,83.0,0.0994,0.4277,1609.0,0.0575,-0.1381,143524.0,0.0266,0.3161,27.0,0.0385,1.0,0.4211,-0.0289,0.2544,0.0,2024,MO
129,2024-01-01,53037,"JACKSON, WI",419450.0,-0.0243,-0.0677,50.0,0.2658,0.8519,36.0,0.2,-0.5,12.0,-0.25,0.2,0.0,,-1.0,4.0,0.0,,30.0,0.1538,5.6667,247.0,-0.0341,-0.0389,1610.0,-0.0003,-0.0325,410059.0,-0.0692,-0.1121,80.0,0.2214,1.623,0.6,-0.0582,0.4333,0.0,2024,WI
130,2024-01-01,41075,"FORT THOMAS, KY",659563.0,0.0864,-0.1087,22.0,0.0,0.1,39.0,0.8795,-0.4307,8.0,-0.4286,-0.2,0.0,,,4.0,-0.6,0.0,15.0,0.3043,0.0714,280.0,0.029,-0.1298,2071.0,-0.009,0.0132,744518.0,0.049,0.0759,36.0,0.0588,0.0435,0.6818,0.1591,-0.0182,1.0,2024,KY
131,2024-01-01,81222,"COALDALE, CO",640000.0,0.1327,-0.0519,1.0,0.0,-0.7143,28.0,-0.917,-0.7053,0.0,,-1.0,0.0,,,0.0,,,0.0,-1.0,,293.0,0.2756,0.0755,2188.0,-0.112,-0.112,640000.0,0.1327,-0.0557,1.0,-0.5,-0.7143,0.0,-1.0,,1.0,2024,CO
132,2024-01-01,4419,"CARMEL, ME",307450.0,-0.3789,0.7698,2.0,-0.625,0.0,89.0,1.879,-0.2436,0.0,-1.0,-1.0,0.0,,,0.0,,,2.0,-0.3333,,176.0,-0.2414,0.1113,1399.0,-0.3642,0.3822,307450.0,-0.2878,0.7698,3.0,-0.5714,1.0,1.3333,0.5833,,1.0,2024,ME
